FID,PD_ID,Comment,Year,Name,Acres,Hectares,Plague,Manager,Perimeter,Activity,YearAcquir,sdeWildlif,Shape_area,Shape_len
1545,137.0, ,2001.0,Van Vleet - northeast,0.3170048,0.12828729, ,OSMP,661.27829569,2.0,1978,13808.6682472,13808.6737507,661.278295706
1546,112.0, ,2001.0,Van Vleet - west,1.86111785,0.75316767, ,OSMP,1225.99324765,2.0,1978,81069.9036284,81069.9692447,1225.99310413
1547,111.0, ,2001.0,Van Vleet - east,4.75742041,1.92525973, ,OSMP,1885.45460063,2.0,1978,207232.40389,207232.404194,1885.4546008
1548,87.0, ,2001.0,Sams Lane / Van Vleet - east,5.82657176,2.35792993, ,OSMP,3271.54630426,2.0,1978,253804.45539,253804.450502,3271.54630775
1549,42.0, ,2001.0,Gallucci,32.65970462,13.21691354, ,OSMP,8464.28017698,2.0,1968,1422651.05833,1422651.04247,8464.27977897
1550,82.0, ,2001.0,Rolling Rock,5.43998654,2.20148445, ,OSMP,6311.49604473,2.0,1968,236964.8673,236964.866004,6311.49609065
1551,28.0, ,2001.0,Damyonovich,5.86802008,2.37470348, ,OSMP,2425.70178994,2.0,1995,255609.930148,255609.93227,2425.70179055
1552,33.0, ,2001.0,Dover/Blacker,21.21440117,8.58516356, ,OSMP,5490.3503106,2.0,1985,924095.530147,924095.618354,5490.35088704
1553,92.0, ,2001.0,Stanger,28.0788019,11.36308798, ,OSMP,7586.49912052,2.0,2000,1223107.71511,1223107.71829,7586.49911155
1554,104.0, ,2001.0,Superior Assoc/Arsenault - N,13.25984893,5.36607048, ,OSMP,6169.74285838,2.0,1993,577596.724447,577596.709018,6169.74252932
1555,100.0, ,2001.0,Superior Associates - west,30.65032701,12.40374727, ,OSMP,6913.19516042,2.0,1993,1335122.90581,1335122.90385,6913.19516142
1556,103.0, ,2001.0,Superior Assoc/Arsenault - S,31.69866549,12.8279948, ,OSMP,13071.0293321,2.0,1993,1380788.55336,1380788.3456,13071.029334
1557,72.0, ,2001.0,Mesa Sand & Gravel,94.44580306,38.22086047, ,OSMP,15119.2904395,2.0,1985,4114042.70986,4114042.72528,15119.2906536
1558,114.0, ,2001.0,Varra - east,6.20996695,2.51308447, ,OSMP,2815.75852163,2.0,1986,270505.086184,270505.078513,2815.75846424
1559,40.0, ,2001.0,Flatirons Vista,38.02831866,15.38951456, ,OSMP,10667.4615962,2.0,1981,1656506.93171,1656506.9346,10667.4615971
1560,56.0, ,2001.0,Lindsay Mesa Top,2.95563551,1.19610325, ,OSMP,1543.87306473,2.0,1990,128746.965811,128746.967685,1543.87306553
1561,115.0, ,2001.0,Waneka / Kelsall,51.22299115,20.72920907, ,OSMP,11164.7646933,2.0,1990,2231264.56872,2231264.56946,11164.7643895
1562,113.0, ,2001.0,Van Vleet / Jeffco,17.26079085,6.98519423, ,OSMP,5673.14825637,2.0,1999,751877.040302,751877.042034,5673.14825676
1563,145.0,Split polys from Minnetrista,2001.0,"Stepanek, Canino, Cito",43.4280617,17.57471304, ,OSMP,16278.2594681,2.0,1995,1891718.6685,1891718.80073,16278.2551341
1564,73.0,"Split polys from Stepanek, Canino, Cito",2001.0,Minnetrista,47.32858159,19.15319744, ,OSMP,11959.7370288,2.0,1985,2061624.76722,2061624.76746,11959.7367515
1565,3.0, ,2001.0,Andrus - mesa,45.04073926,18.2273405, ,OSMP,9138.87025126,2.0,1977,1961966.75041,1961966.75446,9138.86988792
1566,2.0, ,2001.0,Andrus - north,9.39082828,3.80033337, ,OSMP,6750.43017043,2.0,1977,409062.876829,409062.843414,6750.43017119
1567,126.0, ,1998.0,Brewbaker,13.39413175,5.42041281, ,OSMP,6212.61818319,2.0,1996,583446.055929,583446.045266,6212.61818375
1568,35.0, ,1998.0,East Beech - horseshoe,27.35752022,11.07119564, ,OSMP,10293.1898982,2.0,1988,1191688.82437,1191688.8138,10293.1898994
1569,29.0, ,1998.0,Johnson/Dawson,27.36727132,11.07514177, ,OSMP,6586.88664334,2.0,1992,1192113.5956,1192113.5703,6586.88674474
1570,30.0, ,1998.0,Johnson/Dawson - south,5.66661075,2.29319601, ,OSMP,3302.86522182,2.0,1992,246836.523767,246836.577107,3272.4803342
1571,34.0, ,1998.0,East Beech,28.8850646,11.68937092, ,OSMP,8600.61577708,2.0,1988,1258228.29545,1258228.3812,8600.61577745
1572,15.0, ,1998.0,"Axelson, BVR, Lore, Ellison",121.87970809,49.32296795, ,OSMP,31178.0276102,2.0,1990,5309058.97199,5309058.8483,31178.0273955
1573,26.0, ,1998.0,Cowles,22.40024496,9.06505752, ,OSMP,7374.03958352,2.0,1991,975750.717542,975750.767407,7374.04018328
1574,59.0, ,1998.0,Johnson - Bldr Res South,13.37409357,5.41230365, ,OSMP,4168.10829873,2.0,1992,582573.224789,582573.185752,4168.10829916
1575,12.0, ,1998.0,"BLIP, East Beech - south",53.94399206,21.83035907, ,OSMP,12953.0496349,2.0,1973,2349791.55134,2349790.89504,12953.0493187
1576,52.0, ,1998.0,IBM CE,5.70743766,2.30971808, ,OSMP,4674.94429775,2.0,1998,248615.028041,248614.990015,4674.94427131
1577,51.0, ,1998.0,IBM,24.00660381,9.71512788, ,OSMP,5630.52043296,2.0,1998,1045723.52881,1045723.47904,5630.52053666
1578,71.0, ,1998.0,Mesa Reservoir,2.76191781,1.11770848, ,OSMP,1553.72847523,2.0,2000,120308.661012,120308.658483,1553.72847524
1579,23.0, ,1998.0,"Canino, Lanocito, Richardson",0.49850307,0.20173704, ,OSMP,808.28253032,2.0,1979,21714.703987,21714.7070561,808.282530338
1580,45.0, ,1998.0,Hart-Jones,9.85949611,3.98999651, ,OSMP,4029.67518924,2.0,1975,429478.292132,429477.932502,4029.67501004
1581,13.0, ,1998.0,"BLIP, Boulder Warehouse",66.54716796,26.93068341, ,OSMP,13801.3904054,2.0,1973,2898783.04421,2898783.04127,13801.390406
1582,41.0, ,1998.0,Gallagher,16.65873022,6.74154894, ,OSMP,5083.68638171,2.0,1997,725651.41307,725651.385771,5083.68638184
1583,119.0, ,1998.0,Wood Brothers,3.86075805,1.56239335, ,OSMP,1583.71168798,2.0,1974,168173.940374,168173.948028,1583.711688
1584,69.0, ,1998.0,McKenzie - north,13.79197085,5.58141258, ,OSMP,5669.21579214,2.0,1974,600775.821125,600775.847054,5669.21597358
1585,10.0, ,1998.0,Belgrove - north,17.79525682,7.20148494, ,OSMP,4710.44772716,2.0,1980,775158.310969,775158.286512,4710.44775408
1586,3.0, ,1998.0,Andrus - mesa,40.15992391,16.2521446, ,OSMP,6742.02401683,2.0,1977,1749360.06901,1749359.28824,6742.0238041
1587,65.0, ,1998.0,Kolb II,0.3326377,0.1346137, ,OSMP,501.36268719,2.0,1990,14489.6403233,14489.6403234,501.362687201
1588,70.0, ,1998.0,McKenzie - south,3.70536098,1.49950639, ,OSMP,2298.35892211,2.0,1974,161404.849824,161404.878603,2298.35892226
1589,81.0, ,1998.0,Reynolds,2.57452271,1.04187238, ,OSMP,1697.54905585,2.0,1977,112145.760291,112145.76076,1697.54905605
1590,105.0, ,1998.0,Teller Farms - north,9.71633941,3.93206305, ,OSMP,4900.9242409,2.0,1984,423242.067163,423242.051507,4900.92424094
1591,107.0, ,1998.0,Teller Farms - south,6.71261414,2.71649856, ,OSMP,4708.98081741,2.0,1984,292400.319871,292400.302275,4708.98081757
1592,4.0, ,1998.0,Aweida ll,5.76670749,2.33370373, ,OSMP,3448.1861858,2.0,1993,251196.780174,251196.773632,3448.18618619
1593,130.0, ,1998.0,Webb / Watt,0.2655724,0.10747334, ,OSMP,717.59580616,2.0,1986,11568.289723,11568.2873665,717.595806205
1594,62.0, ,1998.0,Klein - Dry Creek,16.68111939,6.75060951, ,OSMP,3417.61810138,2.0,1974,726626.675635,726626.654059,3417.61793781
1595,68.0, ,1998.0,Marshall,31.11061429,12.59001892, ,OSMP,7736.72824967,2.0,1997,1355172.86961,1355172.93776,7736.72826457
1596,95.0, ,1998.0,Steinbach,16.02570006,6.48537072, ,OSMP,3968.19680236,2.0,1984,698076.693515,698076.702097,3968.19680293
1597,63.0, ,1998.0,Klein - south,2.4342611,0.98511052, ,OSMP,1813.0404753,2.0,1991,106035.983663,106035.989219,1813.04047553
1598,98.0, ,1998.0,Suitts,8.15233291,3.29913208, ,OSMP,2488.19026433,2.0,1991,355114.198721,355114.201061,2488.19026473
1599,112.0, ,1998.0,Van Vleet - west,0.90336159,0.36557746, ,OSMP,893.85711535,2.0,1978,39350.2236771,39350.2732468,893.857383655
1600,111.0, ,1998.0,Van Vleet - east,4.04705918,1.63778674, ,OSMP,1763.39731219,2.0,1978,176289.189812,176289.192521,1763.39731226
1601,42.0, ,1998.0,Gallucci,13.23102547,5.35440604, ,OSMP,5838.98134725,2.0,1968,576341.153194,576341.163892,5838.98087641
1602,87.0, ,1998.0,Sams Lane / Van Vleet - east,2.09996046,0.84982385, ,OSMP,1194.05072738,2.0,1978,91473.9231772,91473.9117915,1194.0507274
1603,82.0, ,1998.0,Rolling Rock,2.86174222,1.15810599, ,OSMP,4130.87822132,2.0,1968,124656.987415,124656.992515,4130.8787777
1604,33.0, ,1998.0,Dover/Blacker,4.10287753,1.66037563, ,OSMP,2725.44350132,2.0,1985,178720.632228,178720.630188,2725.44350154
1605,100.0, ,1998.0,Superior Associates - west,18.6568545,7.55016114, ,OSMP,5294.77940587,2.0,1993,812689.326229,812689.331126,5294.7794059
1606,104.0, ,1998.0,Superior Assoc/Arsenault - N,2.29866268,0.93023578, ,OSMP,1256.29586851,2.0,1993,100129.34521,100129.345878,1256.29586852
1607,103.0, ,1998.0,Superior Assoc/Arsenault - S,7.11540322,2.87950152, ,OSMP,3406.50277039,2.0,1993,309945.72979,309945.724487,3406.50277039
1608,72.0, ,1998.0,Mesa Sand & Gravel,34.04797403,13.77872624, ,OSMP,6181.3421461,2.0,1985,1483123.80421,1483123.81631,6181.34214751
1609,40.0,Plague suspected after fall mapping,1998.0,Flatirons Vista,47.88628136,19.37889053,1999,OSMP,9689.31411809,2.0,1981,2085918.0811,2085918.07247,9689.31411814
1610,115.0, ,1998.0,Waneka / Kelsall,7.62133684,3.0842456, ,OSMP,3180.35741045,2.0,1990,331984.096953,331984.105013,3180.35741046
1611,108.0, ,1998.0,Ute,61.11257524,24.73138176, ,OSMP,14427.9317007,2.0,1995,2662052.99418,2662053.12914,14427.9315678
1612,145.0,Split polys from Minnetrista,1998.0,"Stepanek, Canino, Cito",45.6279661,18.46498277, ,OSMP,10651.8704435,2.0,1995,1987546.21916,1987546.25326,10651.8701215
1613,73.0,"Split polys from Stepanek, Canino, Cito",1998.0,Minnetrista,14.11036412,5.71026176, ,OSMP,9033.83910188,2.0,1985,614644.857723,614645.002337,9033.83996085
1614,126.0, ,1999.0,Brewbaker,17.60233277,7.12341134, ,OSMP,6230.16918253,2.0,1996,766754.312182,766754.548355,6230.17056945
1615,35.0, ,1999.0,East Beech - horseshoe,51.40544517,20.80304559, ,OSMP,13044.4822162,2.0,1988,2239212.20183,2239212.23485,13044.4822518
1616,29.0, ,1999.0,Johnson/Dawson,24.8622527,10.0613967, ,OSMP,6388.17229722,2.0,1992,1082995.40828,1082995.39554,6388.17229844
1617,30.0, ,1999.0,Johnson/Dawson - south,7.17338744,2.9029669, ,OSMP,4076.46491861,2.0,1992,312471.468358,312471.506793,4046.08035152
1618,34.0, ,1999.0,East Beech,30.44331349,12.31997187, ,OSMP,11122.3344673,2.0,1988,1326105.45053,1326105.43138,11122.3344679
1619,26.0, ,1999.0,Cowles,28.89495328,11.69337272, ,OSMP,6696.52821459,2.0,1991,1258659.12442,1258659.13007,6696.52821885
1620,59.0, ,1999.0,Johnson - Bldr Res South,11.5233957,4.66335279, ,OSMP,4346.24699723,2.0,1992,501957.100624,501957.108684,4346.24732461
1621,12.0, ,1999.0,"BLIP, East Beech - south",63.93223662,25.87245824, ,OSMP,19347.1181096,2.0,1973,2784878.34106,2784877.0875,19347.1147168
1622,51.0, ,1999.0,IBM,22.31869742,9.0320564, ,OSMP,7106.94656851,2.0,1998,972198.484762,972198.570871,7106.94737728
1623,52.0, ,1999.0,IBM CE,0.81555044,0.33004156, ,OSMP,766.13856476,2.0,1998,35525.2476411,35525.2352769,766.13856484
1624,71.0, ,1999.0,Mesa Reservoir,9.92926517,4.01823105, ,OSMP,3511.74446853,2.0,2000,432517.065961,432517.060766,3511.74446865
1625,54.0, ,1999.0,Jafay,2.16235541,0.87507419, ,OSMP,2081.23738846,2.0,1990,94191.8216213,94191.8249453,2081.23738852
1626,16.0, ,1999.0,BVR - 103 Corp - L pasture south,1.06950305,0.43281253, ,OSMP,958.09011832,2.0,1973,46587.3705605,46587.3666268,958.090118394
1627,45.0, ,1999.0,Hart-Jones,11.85142067,4.79609979, ,OSMP,5416.52321148,2.0,1975,516246.194583,516245.819411,5416.52321477
1628,13.0, ,1999.0,"BLIP, Boulder Warehouse",118.82495953,48.08675506, ,OSMP,24813.2629687,2.0,1973,5175994.5408,5175994.53296,24813.2629695
1629,67.0, ,1999.0,Mann,2.07781105,0.8408603, ,OSMP,2029.07982565,2.0,1973,90509.0739851,90509.0872516,2029.07982582
1630,41.0, ,1999.0,Gallagher,25.81722402,10.44785988, ,OSMP,5584.5983477,2.0,1997,1124593.76866,1124593.77996,5584.59856955
1631,119.0, ,1999.0,Wood Brothers,4.83251178,1.95564813, ,OSMP,1976.88052035,2.0,1974,210503.295936,210503.371135,1976.88052047
1632,69.0, ,1999.0,McKenzie - north,19.58154969,7.92437201, ,OSMP,7580.55619644,2.0,1974,852968.728113,852968.892612,7580.55603466
1633,10.0, ,1999.0,Belgrove - north,25.07425221,10.14718986, ,OSMP,6431.36225897,2.0,1980,1092230.06812,1092230.05752,6431.36226084
1634,70.0, ,1999.0,McKenzie - south,19.37931714,7.8425314, ,OSMP,3890.03176514,2.0,1974,844159.688207,844159.678115,3890.03176601
1635,105.0, ,1999.0,Teller Farms - north,29.20790451,11.82001959, ,OSMP,8195.43960845,2.0,1984,1272291.23623,1272291.23121,8195.4396085
1636,81.0, ,1999.0,Reynolds,7.55278208,3.05650247, ,OSMP,2485.93939777,2.0,1977,328997.869411,328997.87145,2485.93940409
1637,108.0, ,1999.0,Ute,66.55303116,26.93305616, ,OSMP,13012.5241342,2.0,1995,2899038.50876,2899038.44124,13012.5241507
1638,107.0, ,1999.0,Teller Farms - south,14.82169619,5.99812764, ,OSMP,5503.62040573,2.0,1984,645630.515151,645630.503583,5503.62040678
1639,4.0, ,1999.0,Aweida ll,18.36079209,7.43034894, ,OSMP,4022.62641961,2.0,1993,799792.862249,799792.904056,4022.62628235
1640,62.0, ,1999.0,Klein - Dry Creek,15.38532055,6.22621833, ,OSMP,3557.19154364,2.0,1974,670181.934273,670181.88258,3557.19110849
1641,68.0, ,1999.0,Marshall,42.26752684,17.10506124, ,OSMP,8068.12334782,2.0,1997,1841166.01135,1841166.10428,8068.12335009
1642,95.0, ,1999.0,Steinbach,18.95322918,7.67009972, ,OSMP,4101.36563262,2.0,1984,825599.395637,825599.360518,4101.36563342
1643,63.0, ,1999.0,Klein - south,2.66964659,1.08036765, ,OSMP,1858.34518421,2.0,1991,116289.615701,116289.340447,1858.34524569
1644,98.0, ,1999.0,Suitts,6.17330177,2.49824659, ,OSMP,3060.61720824,2.0,1991,268907.94683,268907.949326,3060.61720859
1645,112.0, ,1999.0,Van Vleet - west,1.28936846,0.5217889, ,OSMP,951.73033103,2.0,1978,56164.6187008,56164.6654556,951.731058013
1646,111.0, ,1999.0,Van Vleet - east,5.98261996,2.4210804, ,OSMP,2015.14328623,2.0,1978,260601.880611,260601.883103,2015.14328633
1647,42.0, ,1999.0,Gallucci,22.50635325,9.10799802, ,OSMP,5736.80097952,2.0,1968,980372.806249,980372.826129,5736.80098192
1648,87.0, ,1999.0,Sams Lane / Van Vleet - east,4.21563803,1.70600819, ,OSMP,1733.15677499,2.0,1978,183632.463042,183632.458213,1733.1567752
1649,82.0, ,1999.0,Rolling Rock,4.41708964,1.78753276, ,OSMP,5012.38667253,2.0,1968,192407.642319,192407.654981,5012.38681776
1650,28.0, ,1999.0,Damyonovich,19.4324126,7.86401837, ,OSMP,3364.40120319,2.0,1995,846472.473372,846472.506933,3364.40120324
1651,33.0, ,1999.0,Dover/Blacker,10.95548552,4.43352769, ,OSMP,4266.51257705,2.0,1985,477219.028307,477219.04019,4266.51287704
1652,100.0, ,1999.0,Superior Associates - west,22.33276683,9.03775009, ,OSMP,6646.06042454,2.0,1993,972811.429263,972811.431877,6646.0604246
1653,104.0, ,1999.0,Superior Assoc/Arsenault - N,5.12142163,2.0725658, ,OSMP,3824.53756011,2.0,1993,223088.248816,223088.234015,3824.53694778
1654,103.0, ,1999.0,Superior Assoc/Arsenault - S,19.74080816,7.98882163, ,OSMP,10508.2140782,2.0,1993,859906.29752,859906.163832,10508.2137414
1655,72.0, ,1999.0,Mesa Sand & Gravel,58.85828421,23.81910255, ,OSMP,9266.0626307,2.0,1985,2563856.59634,2563856.60475,9266.06263077
1656,56.0, ,1999.0,Lindsay Mesa Top,11.96295364,4.84123558, ,OSMP,2707.5501133,2.0,1990,521104.185581,521104.176123,2707.55011345
1657,40.0, ,1999.0,Flatirons Vista,0.39242758,0.15880981, ,OSMP,725.27613107,2.0,1981,17094.0815735,17094.0768657,725.276131114
1658,115.0, ,1999.0,Waneka / Kelsall,18.86183931,7.63311555, ,OSMP,4236.32606169,2.0,1990,821618.448095,821618.433796,4236.32606171
1659,113.0, ,1999.0,Van Vleet / Jeffco,6.64392597,2.68870145, ,OSMP,3817.32163486,2.0,1999,289408.257711,289408.257502,3817.32163486
1660,145.0,Split polys from Minnetrista,1999.0,"Stepanek, Canino, Cito",45.73842219,18.50968276, ,OSMP,10633.1327335,2.0,1995,1992357.63886,1992357.70096,10633.1335557
1661,73.0,"Split polys from Stepanek, Canino, Cito",1999.0,Minnetrista,22.32533336,9.03474187, ,OSMP,6665.87499946,2.0,1985,972487.419037,972487.631025,6665.87533031
1662,3.0, ,1999.0,Andrus - mesa,44.96541254,18.19685685, ,OSMP,6881.93494676,2.0,1977,1958686.3942,1958685.5355,6881.93454687
1663,31.0, ,1999.0,Ditzel,0.00016894,6.837e-05, ,OSMP,13.09843389,2.0,1984,7.35914537,7.3591453546,13.0984338775
1664,15.0, ,1999.0,"Axelson, BVR, Lore, Ellison",200.33636055,81.07324873, ,OSMP,40235.4795764,2.0,1990,8726616.94528,8726616.95898,40235.4790688
1665,126.0, ,1997.0,Brewbaker,10.63083695,4.30214708, ,OSMP,5474.63901767,2.0,1996,463077.410643,463077.405269,5474.63901795
1666,29.0, ,1997.0,Johnson/Dawson,24.29013538,9.82986904, ,OSMP,4064.21321635,2.0,1992,1058074.11712,1058074.06486,4064.21321943
1667,35.0, ,1997.0,East Beech - horseshoe,4.86887655,1.97036443, ,OSMP,2210.79080307,2.0,1988,212087.449473,212087.414189,2210.79080632
1668,30.0, ,1997.0,Johnson/Dawson - south,8.91115507,3.60621651, ,OSMP,3740.66045556,2.0,1992,388168.306761,388168.362302,3710.27561985
1669,26.0, ,1997.0,Cowles,17.49939526,7.08175401, ,OSMP,5033.35495103,2.0,1991,762270.624174,762270.608445,5033.35495225
1670,15.0, ,1997.0,"Axelson, BVR, Lore, Ellison",4.99523104,2.02149828, ,OSMP,3175.83977804,2.0,1990,217591.411444,217591.393861,3175.83977845
1671,34.0, ,1997.0,East Beech,1.08578168,0.43940026, ,OSMP,907.8724212,2.0,1988,47296.4368605,47296.4607601,907.872421197
1672,59.0, ,1997.0,Johnson - Bldr Res South,7.39463205,2.99250142, ,OSMP,2464.15112647,2.0,1992,322108.89548,322108.883558,2464.15112853
1673,145.0,Split polys from Minnetrista,1997.0,"Stepanek, Canino, Cito",34.90780536,14.12668763, ,OSMP,6639.46309797,2.0,1995,1520577.80244,1520577.91904,6639.46342348
1674,12.0, ,1997.0,"BLIP, East Beech - south",21.62474189,8.75122256, ,OSMP,6515.86180243,2.0,1973,941970.581818,941969.988768,6515.86180374
1675,71.0, ,1997.0,Mesa Reservoir,2.13072875,0.86227533, ,OSMP,1571.11624871,2.0,2000,92814.1705596,92814.1729187,1571.11624871
1676,45.0, ,1997.0,Hart-Jones,12.30416969,4.97932081, ,OSMP,3417.53626723,2.0,1975,535967.859409,535967.487615,3417.53610377
1677,13.0, ,1997.0,"BLIP, Boulder Warehouse",16.22193607,6.56478462, ,OSMP,7831.32972685,2.0,1973,706624.724989,706624.708774,7831.32948288
1678,119.0, ,1997.0,Wood Brothers,1.48107324,0.59936908, ,OSMP,943.81012008,2.0,1974,64515.2918892,64515.2923393,943.810120092
1679,69.0, ,1997.0,McKenzie - north,8.19690374,3.31716925, ,OSMP,4813.02036025,2.0,1974,357055.69319,357055.698668,4813.02041348
1680,3.0, ,1997.0,Andrus - mesa,37.05194165,14.9943888, ,OSMP,6211.6723081,2.0,1977,1613976.12745,1613976.12254,6211.67230828
1681,10.0, ,1997.0,Belgrove - north,4.24700481,1.71870187, ,OSMP,1655.02182396,2.0,1980,184998.784997,184998.789402,1655.02182398
1682,70.0, ,1997.0,McKenzie - south,5.03889207,2.03916727, ,OSMP,2004.74641337,2.0,1974,219493.277848,219493.260748,2004.74641351
1683,105.0, ,1997.0,Teller Farms - north,3.27721081,1.32624016, ,OSMP,1701.33040192,2.0,1984,142754.728742,142754.731872,1701.33040193
1684,107.0, ,1997.0,Teller Farms - south,10.19959026,4.12762773, ,OSMP,4568.40914961,2.0,1984,444292.38619,444292.374404,4568.40914983
1685,4.0, ,1997.0,Aweida ll,0.28520895,0.11541997, ,OSMP,404.16017534,2.0,1993,12423.6521999,12423.652374,404.160175357
1686,62.0, ,1997.0,Klein - Dry Creek,13.8010566,5.58508945, ,OSMP,3039.15807423,2.0,1974,601171.690896,601171.620726,3039.15853188
1687,63.0, ,1997.0,Klein - south,1.5475132,0.62625637, ,OSMP,1051.2182967,2.0,1991,67409.394698,67409.4051803,1051.21829677
1688,95.0, ,1997.0,Steinbach,10.73010716,4.34232031, ,OSMP,3464.87318437,2.0,1984,467401.600924,467401.598357,3464.87318482
1689,68.0, ,1997.0,Marshall,21.88528518,8.85666069, ,OSMP,5145.08543898,2.0,1997,953319.200562,953319.208945,5145.08526846
1690,112.0, ,1997.0,Van Vleet - west,0.4302153,0.17410195, ,OSMP,767.1508076,2.0,1978,18740.0603077,18740.1033526,767.151325455
1691,111.0, ,1997.0,Van Vleet - east,2.78993903,1.12904827, ,OSMP,1432.68083303,2.0,1978,121529.260897,121529.257875,1432.68083308
1692,42.0, ,1997.0,Gallucci,9.70799792,3.92868737, ,OSMP,3665.99455368,2.0,1968,422878.706338,422878.697783,3665.99455378
1693,87.0, ,1997.0,Sams Lane / Van Vleet - east,1.60963528,0.65139629, ,OSMP,1026.73260632,2.0,1978,70115.4291577,70115.4322783,1026.73260636
1694,82.0, ,1997.0,Rolling Rock,5.76062532,2.33124236, ,OSMP,3416.15786806,2.0,1968,250931.831311,250931.835014,3416.15786977
1695,92.0, ,1997.0,Stanger,9.60304588,3.88621479, ,OSMP,4151.16887404,2.0,2000,418307.010756,418307.005411,4151.16887424
1696,100.0, ,1997.0,Superior Associates - west,8.42708976,3.41032223, ,OSMP,2514.89536145,2.0,1993,367082.564555,367082.561593,2514.89536146
1697,104.0, ,1997.0,Superior Assoc/Arsenault - N,2.12071782,0.85822405, ,OSMP,1230.88670302,2.0,1993,92378.097566,92378.0986094,1230.88670305
1698,72.0, ,1997.0,Mesa Sand & Gravel,15.52919509,6.28444229, ,OSMP,3846.32327439,2.0,1985,676449.043686,676449.03251,3846.32327447
1699,40.0, ,1997.0,Flatirons Vista,34.09989863,13.79973938, ,OSMP,6919.25646908,2.0,1981,1485385.6512,1485385.64272,6919.2564692
1700,115.0, ,1997.0,Waneka / Kelsall,10.51051284,4.25345364, ,OSMP,3296.07079589,2.0,1990,457836.080092,457836.107954,3296.07079612
1701,108.0, ,1997.0,Ute,56.82558184,22.99649708, ,OSMP,14755.3042242,2.0,1995,2475312.34765,2475312.4435,14755.3040119
1702,73.0,"Split polys from Stepanek, Canino, Cito",1997.0,Minnetrista,13.69014984,5.54020708, ,OSMP,4728.9115719,2.0,1985,596341.728176,596340.541729,4728.90501388
1703,35.0, ,1996.0,East Beech - horseshoe,4.97526368,2.01341778, ,OSMP,2290.98182987,2.0,1988,216721.594197,216721.618853,2290.98182989
1704,29.0, ,1996.0,Johnson/Dawson,22.2588422,9.00783385, ,OSMP,3981.71398846,2.0,1992,969591.288483,969591.287663,3981.71398911
